DATE,UTC_TIME,MAG,LAT,LON,DEPTH
2019/07/11,14:05:52.00,2.51,35.94817,-117.37383,2.5
2019/07/11,15:16:12.63,2.71,35.933,-117.677,2.1
2019/07/11,15:22:51.21,2.75,36.152,-117.86967,0
2019/07/11,15:32:44.93,3.81,35.68883,-117.515,7.1
2019/07/11,15:32:52.12,3.87,36.15283,-117.87883,0.1
2019/07/11,15:51:00.37,3.12,35.75333,-117.559,10.6
2019/07/11,15:51:06.29,3.26,36.18283,-117.883,-0.2
2019/07/11,16:19:08.67,3.72,36.18133,-117.88167,-0.9
2019/07/11,16:40:48.16,3.19,36.18367,-117.8555,0
2019/07/11,16:41:08.43,3.53,35.70233,-117.50916,1.3
2019/07/11,17:23:24.90,2.64,35.93733,-117.69067,2.4
2019/07/11,17:31:03.91,3.06,35.9635,-117.482,0.6
2019/07/11,17:47:53.56,2.5,35.8665,-117.74183,8.4
2019/07/11,18:12:25.72,2.54,35.96583,-117.47267,0.4
2019/07/11,18:13:01.35,2.54,35.75817,-117.3565,0.3
2019/07/11,19:07:33.96,2.61,36.188,-117.87517,2.4
2019/07/11,19:13:33.23,2.62,36.044,-117.714,0.7
2019/07/11,19:14:57.44,2.64,35.945,-117.37417,2.8
2019/07/11,19:50:54.15,2.77,35.84967,-117.67233,7.9
2019/07/11,21:36:39.52,2.66,35.72917,-117.55183,4.2
2019/07/11,21:42:43.36,2.54,36.19017,-117.893,0.7
2019/07/11,22:37:57.13,2.65,36.18217,-117.8895,-0.3
2019/07/11,23:21:12.78,2.56,36.17567,-117.888,0.8
2019/07/11,23:37:27.26,2.96,35.94167,-117.75117,1.1
2019/07/11,23:45:18.68,4.13,35.95017,-117.70367,3.5
2019/07/11,23:47:01.47,3.02,35.55233,-117.32433,4.8
2019/07/11,23:51:09.00,3.29,35.53833,-117.38617,4.2
2019/07/11,23:52:32.25,3.64,35.94517,-117.7005,2.8
2019/07/12,00:08:06.46,3.09,35.946,-117.37566,-0.1
2019/07/12,01:24:08.82,2.89,36.03267,-117.35,3.4
2019/07/12,02:18:30.06,3.65,36.18017,-117.88633,0.7
2019/07/12,02:45:22.54,2.61,36.18933,-117.88033,-0.3
2019/07/12,03:26:23.57,3.05,35.86833,-117.70617,3.9
2019/07/12,03:27:53.67,3.94,35.944,-117.38,1.3
2019/07/12,03:32:17.40,3.26,35.88983,-117.7245,2.9
2019/07/12,04:11:59.90,3.26,36.1815,-117.884,1.8
2019/07/12,04:30:14.56,3.15,35.69817,-117.52567,8
2019/07/12,04:46:24.16,2.66,35.94483,-117.3755,1.2
2019/07/12,05:59:00.46,2.53,36.07683,-117.84583,1.2
2019/07/12,06:49:05.42,2.76,35.618,-117.419,7
2019/07/12,07:55:00.27,2.7,36.2005,-117.89317,2.2
2019/07/12,07:56:02.99,3.06,35.547,-117.37717,4.1
2019/07/12,07:56:25.67,2.81,35.71017,-117.52767,10.4
2019/07/12,09:27:57.00,2.74,35.66383,-117.46717,10.8
2019/07/12,11:02:09.00,2.88,35.705,-117.54733,3.7
2019/07/12,12:24:33.81,2.53,36.19867,-117.88217,2.3
2019/07/12,13:00:15.50,2.54,35.94133,-117.69883,2.6
2019/07/12,13:11:37.98,4.9,35.63833,-117.58533,9.9
2019/07/12,13:13:19.23,3.14,35.63533,-117.58334,11.2
2019/07/12,13:13:34.08,2.83,35.62417,-117.59633,8.2
2019/07/12,13:14:16.77,2.53,35.745,-117.4135,10.2
2019/07/12,16:17:22.90,2.77,35.52783,-117.48567,8.1
2019/07/12,16:22:54.51,2.52,35.64283,-117.45383,9.6
2019/07/12,16:42:41.69,2.69,35.71717,-117.56033,5.4
2019/07/12,18:02:01.93,2.59,35.576,-117.35067,2.3
2019/07/12,19:15:30.53,2.81,35.927,-117.70633,2.4
2019/07/12,19:57:59.74,2.85,35.95717,-117.75167,0.7
2019/07/12,20:33:26.03,2.53,35.82117,-117.64717,0.4
2019/07/12,20:47:32.13,2.65,36.0995,-117.81933,1.5
2019/07/12,23:23:38.87,3.05,35.68517,-117.52383,6.6
2019/07/12,23:33:09.50,2.51,35.63283,-117.54767,6
2019/07/13,00:36:16.30,2.5,35.749,-117.57583,1
2019/07/13,01:10:11.73,2.6,35.916,-117.71183,9.3
2019/07/13,01:16:52.50,3.19,35.75083,-117.56834,4.5
2019/07/13,02:06:22.72,2.52,35.724,-117.563,9.8
2019/07/13,02:47:44.27,2.8,35.66367,-117.53783,9
2019/07/13,04:03:09.65,2.7,35.69233,-117.53317,8.9
2019/07/13,06:12:17.40,2.96,35.66583,-117.48116,5.9
2019/07/13,06:24:44.73,2.92,35.78567,-117.57367,11
2019/07/13,07:10:30.58,2.54,35.86733,-117.68583,7.3
2019/07/13,07:40:04.10,2.55,35.65367,-117.54417,6.9
2019/07/13,08:19:31.07,2.63,35.8605,-117.6885,8.9
2019/07/13,10:25:19.03,3.83,35.94417,-117.3755,2.9
2019/07/13,10:26:13.01,2.8,35.59833,-117.4055,9.4
2019/07/13,11:15:22.62,2.9,35.8705,-117.68133,2.5
2019/07/13,11:22:38.66,2.9,35.864,-117.68917,7.7
2019/07/13,11:45:21.03,3.05,35.6315,-117.43083,4
2019/07/13,12:44:25.64,3.04,35.94183,-117.69133,2.8
2019/07/13,14:21:54.39,2.52,35.66267,-117.4755,2.6
2019/07/13,14:34:41.49,3.09,35.91717,-117.67633,1
2019/07/13,14:54:31.35,3.1,35.8885,-117.625,15
2019/07/13,15:35:32.20,2.83,35.5975,-117.43183,7.4
2019/07/13,16:05:48.76,2.61,32.15683,-117.3845,18.9
2019/07/13,18:14:34.48,2.79,36.20517,-117.87867,-0.1
2019/07/13,18:25:08.47,2.71,35.7125,-117.5945,4.9
2019/07/13,19:06:15.55,3.27,35.6915,-117.53516,6.3
2019/07/13,20:41:00.26,2.51,35.67383,-117.55983,6.7
2019/07/13,22:05:12.43,3.08,35.5235,-117.3805,7.9
2019/07/13,22:58:40.53,3.48,35.68616,-117.54134,5.4
2019/07/13,23:03:35.91,3.22,35.93417,-117.6975,1.5
2019/07/13,23:11:51.16,2.8,35.58383,-117.3505,2.1
2019/07/14,00:43:06.15,2.51,36.18683,-117.89117,2.4
2019/07/14,02:28:17.63,2.69,35.79133,-117.61783,2.7
2019/07/14,03:48:50.47,2.76,35.59817,-117.43067,2.5
2019/07/14,05:26:24.34,3.08,35.97583,-117.67216,2
2019/07/14,05:35:33.13,2.71,35.62233,-117.43583,2.8
2019/07/14,06:03:17.30,3.48,35.97883,-117.67167,1.8
2019/07/14,06:06:39.33,3.3,35.8885,-117.7235,3.6
2019/07/14,06:34:15.32,2.61,35.91183,-117.65883,1.4
2019/07/14,07:07:52.81,2.69,35.91467,-117.67083,7.8
2019/07/14,07:46:23.46,2.54,35.98017,-117.67517,1.7
2019/07/14,08:13:59.01,2.66,35.68083,-117.51583,8.8
2019/07/14,09:19:45.44,2.55,35.97333,-117.44217,1
2019/07/14,11:00:08.64,3.26,36.19567,-117.89516,0.5
2019/07/14,11:13:23.97,2.55,35.653,-117.49783,8.2
2019/07/14,11:46:11.04,2.77,35.78283,-117.624,4.9
2019/07/14,12:27:03.56,2.99,35.657,-117.48766,-0.3
2019/07/14,12:29:33.75,2.99,35.3355,-117.9155,5.8
2019/07/14,12:54:26.41,2.86,35.931,-117.6715,2.2
2019/07/14,14:00:16.90,2.97,35.588,-117.387,0.7
2019/07/14,16:51:13.71,2.56,36.18067,-117.87867,1.5
2019/07/14,19:01:51.45,2.51,36.16517,-117.86633,1.3
2019/07/14,20:37:06.75,3.03,35.7655,-117.5825,6.3
2019/07/14,20:40:15.71,3.23,36.1095,-117.88216,0.5
2019/07/14,22:01:45.93,2.53,35.62017,-117.43283,0.7
2019/07/14,22:22:28.85,2.93,35.61067,-117.4655,2.4
2019/07/14,22:38:05.80,3.41,35.5935,-117.38067,6.5
2019/07/14,23:15:55.11,3.12,36.09067,-117.86533,3.8
2019/07/15,00:16:17.81,2.55,35.691,-117.55017,0.8
2019/07/15,00:35:36.98,2.67,36.0755,-117.8775,2.2
2019/07/15,02:54:39.64,3.64,35.6645,-117.504,9
2019/07/15,03:12:42.36,2.5,35.62467,-117.4325,4.8
2019/07/15,04:14:39.01,2.67,35.72317,-117.53167,8.1
2019/07/15,04:55:56.45,3.02,35.61517,-117.60267,7
2019/07/15,06:39:55.73,3.08,35.369,-117.84617,1.6
2019/07/15,07:14:01.15,2.91,35.9225,-117.68367,1.2
2019/07/15,08:10:58.63,2.66,35.66983,-117.51533,10.1
2019/07/15,08:38:45.27,4.21,36.05617,-117.852,2.2
2019/07/15,08:42:10.07,2.74,36.0535,-117.858,1.9
2019/07/15,10:18:36.61,2.88,35.92717,-117.72,2.6
2019/07/15,10:29:10.39,2.86,35.68433,-117.47617,10.2
2019/07/15,10:39:32.83,2.62,35.93167,-117.71483,3.3
2019/07/15,11:58:14.05,2.63,36.07517,-117.85467,0
2019/07/15,12:25:44.97,3.01,36.10567,-117.91267,1.9
2019/07/15,12:38:14.22,2.57,35.93083,-117.70017,2.8
2019/07/15,13:29:35.26,2.67,36.067,-117.84667,1.7
2019/07/15,14:13:57.29,2.66,36.10717,-117.84767,3.6
2019/07/15,14:54:19.99,2.65,36.08083,-117.88767,0.2
2019/07/15,15:43:36.57,3.61,35.672,-117.4125,8.5
2019/07/15,16:06:10.29,2.88,35.74283,-117.5085,1.7
2019/07/15,18:34:00.06,2.64,36.0595,-117.8495,2.1
2019/07/15,18:34:49.19,3,35.91183,-117.69783,3.8
2019/07/15,19:14:51.59,2.56,35.95217,-117.48533,2.4
2019/07/15,20:21:19.32,2.73,36.0615,-117.85383,1.2
2019/07/15,20:30:45.88,2.62,36.127,-117.8275,2.1
2019/07/15,21:13:55.83,3.17,35.67167,-117.52583,6.4
2019/07/15,21:29:53.01,3.69,35.678,-117.506,9.2
2019/07/15,21:50:40.82,2.73,35.96917,-117.27367,1.5
2019/07/16,00:26:09.56,2.86,36.02817,-117.319,6
2019/07/16,00:50:22.07,3.08,35.94533,-117.7035,2.2
2019/07/16,01:05:07.61,2.66,35.94933,-117.70833,2.5
2019/07/16,02:35:52.76,2.96,35.8685,-117.70567,6.7
2019/07/16,02:47:05.04,3.8,35.63217,-117.43033,4.8
2019/07/16,03:12:10.11,2.83,36.19633,-117.8925,2
2019/07/16,03:32:11.65,3.21,35.852,-117.675,8.1
2019/07/16,03:35:48.79,2.81,35.6595,-117.44683,11.1
2019/07/16,04:52:28.23,2.97,35.876,-117.6795,4.5
2019/07/16,05:26:52.71,3.55,35.79233,-117.6245,3.1
2019/07/16,05:29:42.67,2.7,36.05767,-117.8565,2.2
2019/07/16,07:51:09.82,2.89,35.6735,-117.538,9.4
2019/07/16,08:39:47.04,2.64,35.58383,-117.61733,6.9
2019/07/16,08:42:27.86,2.69,35.54333,-117.38017,2.4
2019/07/16,09:42:12.64,2.51,35.94983,-117.67767,0.8
2019/07/16,09:42:34.54,2.76,35.79367,-117.62283,2.7
2019/07/16,10:52:32.67,3.48,35.59733,-117.3715,5.9
2019/07/16,10:57:49.87,2.6,35.57167,-117.44283,2.8
2019/07/16,13:16:17.36,2.57,35.63133,-117.4255,3.5
2019/07/16,13:16:50.23,3.08,35.65867,-117.47366,4.1
2019/07/16,14:02:10.81,2.64,36.11983,-117.82233,2.3
2019/07/16,14:38:46.02,3.46,35.989,-117.411,0.9
2019/07/16,15:57:04.41,2.96,36.10133,-117.823,2.2
2019/07/16,15:59:52.03,2.94,35.80683,-117.626,5.9
2019/07/16,17:05:45.04,2.9,36.20367,-117.89583,1.1
2019/07/16,18:36:26.78,2.69,35.73833,-117.5585,8.5
2019/07/16,19:11:48.95,2.53,36.02517,-117.87167,1.9
2019/07/16,19:23:50.12,2.72,36.19233,-117.8885,1.9
2019/07/16,20:15:36.80,4.47,35.7835,-117.61533,3.6
2019/07/16,20:15:59.04,3.6,35.678,-117.51767,6.5
2019/07/16,20:17:51.60,2.76,35.54983,-117.4305,3.2
2019/07/16,21:06:21.44,3.05,35.87917,-117.6915,7.5
2019/07/16,22:38:43.16,2.65,35.77617,-117.58783,2.7
2019/07/16,22:50:40.72,2.59,36.06683,-117.83833,0.9
2019/07/17,00:53:16.17,3.32,35.62117,-117.4345,7.7
2019/07/17,01:06:11.71,2.55,35.85933,-117.69267,4.7
2019/07/17,01:47:24.81,3.11,35.62317,-117.47483,8.2
2019/07/17,02:29:07.38,4.36,36.11633,-117.88433,4.8
2019/07/17,02:30:50.78,2.73,36.11367,-117.8815,5.2
2019/07/17,02:35:27.44,3.07,36.1195,-117.88717,4.8
2019/07/17,02:36:29.92,3.23,36.11483,-117.88333,4.3
2019/07/17,03:08:29.05,2.65,35.68317,-117.533,8.7
2019/07/17,03:22:49.54,3.16,36.1185,-117.89,3.5
2019/07/17,03:23:27.97,3.48,36.11667,-117.89017,3.4
2019/07/17,03:45:58.87,2.91,36.12133,-117.88617,5
2019/07/17,05:16:00.81,2.6,35.62133,-117.422,2.7
2019/07/17,05:49:52.29,3.07,35.85683,-117.686,3.7
2019/07/17,09:46:06.55,2.58,35.6485,-117.45333,2.4
2019/07/17,12:11:09.99,2.67,35.6705,-117.41683,8.8
2019/07/17,12:57:33.46,3.04,35.92717,-117.68133,3.1
2019/07/17,13:24:40.76,2.68,35.92883,-117.68383,2.2
2019/07/17,14:48:46.95,3.08,35.68233,-117.472,5.7
2019/07/17,15:07:20.95,3,35.8965,-117.71867,8.2
2019/07/17,15:11:50.89,3.31,35.89517,-117.719,8.2
2019/07/17,15:12:00.02,3.08,35.89967,-117.71767,8.6
2019/07/17,16:46:39.56,2.82,35.87433,-117.68083,4.7
2019/07/17,19:02:03.80,2.62,35.583,-117.42,6.3
2019/07/17,19:42:15.09,3.61,35.64983,-117.45983,2.5
2019/07/17,19:42:31.56,2.73,35.65367,-117.46167,2.5
2019/07/17,19:54:03.79,3.36,35.90317,-117.69267,2.7
2019/07/17,21:49:19.18,3.87,36.11583,-117.83667,2.4
2019/07/17,22:01:20.40,2.73,36.20133,-117.89217,1.7
2019/07/17,22:01:35.67,3.35,35.64567,-117.447,4.9
2019/07/17,22:29:15.77,2.58,36.11033,-117.83383,2.1
2019/07/17,22:41:15.31,3.24,35.37083,-117.84233,2.8
2019/07/17,23:18:51.82,2.52,35.64167,-117.4715,6.4
2019/07/18,02:33:43.57,3.34,35.7525,-117.5775,6.7
2019/07/18,02:34:59.14,2.58,35.6205,-117.426,4
2019/07/18,02:36:31.36,2.83,35.63267,-117.4345,6.3
2019/07/18,03:02:37.87,3.24,35.616,-117.45583,10.3
2019/07/18,03:05:39.35,2.69,35.631,-117.431,3.8
2019/07/18,03:59:14.87,4.62,36.11267,-117.88683,2.5
2019/07/18,04:00:51.01,2.84,36.11733,-117.87817,5.6
2019/07/18,04:01:32.22,3.43,36.11383,-117.8815,2.3
2019/07/18,04:02:07.92,3.38,36.11067,-117.884,0.5
2019/07/18,04:06:28.70,2.7,36.1305,-117.89117,-0.4
2019/07/18,04:15:37.93,2.86,36.1075,-117.89133,4
2019/07/18,05:18:11.57,3.36,36.11517,-117.88117,5.2
2019/07/18,05:26:41.64,2.55,36.11367,-117.87833,5.8
2019/07/18,06:14:29.40,3.31,36.11567,-117.88833,3.8
2019/07/18,07:44:58.27,2.8,36.08117,-117.8665,1.3
2019/07/18,08:22:02.62,3.05,36.1075,-117.89167,4.1
2019/07/18,08:48:28.06,2.64,35.89233,-117.72217,2.4
2019/07/18,09:57:16.73,2.6,35.5605,-117.38633,2
2019/07/18,11:17:47.87,2.7,35.99083,-117.33,2.6
2019/07/18,14:20:58.70,2.74,35.66067,-117.48167,5.2
2019/07/18,15:49:04.59,2.64,35.7025,-117.52517,8.9
2019/07/18,16:43:37.02,2.59,35.92717,-117.68467,2.5
2019/07/18,20:16:54.76,2.83,36.11117,-117.8865,1.6
2019/07/18,21:46:37.64,3.81,35.78533,-117.62533,6.2
2019/07/18,23:54:32.44,2.74,36.11133,-117.83167,2.1
2019/07/19,00:01:10.26,2.96,35.64983,-117.467,1
2019/07/19,00:19:25.10,3.12,35.91367,-117.4365,1
2019/07/19,00:57:28.83,3.15,33.30983,-116.25683,11.5
2019/07/19,02:36:48.01,2.58,35.87417,-117.697,7.5
2019/07/19,02:52:13.53,3.34,36.12267,-117.82617,2.6
2019/07/19,04:11:06.90,2.52,35.89683,-117.6845,2.5
2019/07/19,07:48:49.03,2.51,35.929,-117.68383,2.4
2019/07/19,07:51:22.46,2.58,37.47617,-118.90683,12.6
2019/07/19,08:50:24.95,2.7,35.64633,-117.46067,2.4
2019/07/19,09:26:43.87,3.06,36.07433,-117.84867,2.1
2019/07/19,09:28:26.78,2.58,36.07333,-117.847,1.3
2019/07/19,10:20:04.34,2.73,36.1965,-117.88883,1.5
2019/07/19,10:47:05.43,3.65,35.58483,-117.35683,4.4
2019/07/19,12:03:18.81,2.62,35.656,-117.44883,6.6
2019/07/19,12:58:58.28,3.23,35.62383,-117.57383,7.9
2019/07/19,13:14:26.67,3.47,35.89383,-117.6845,2.6
2019/07/19,13:52:21.92,3.43,36.11067,-117.8395,1.8
2019/07/19,16:16:58.42,3.51,35.71567,-117.4955,4.4
2019/07/19,16:50:51.24,2.83,36.19467,-117.88883,2.1
2019/07/19,17:11:33.51,2.6,35.38217,-117.831,1.8
2019/07/19,17:55:18.34,2.53,35.83183,-117.66033,5.5
2019/07/19,18:40:14.94,3.59,33.45283,-116.57633,10.8
2019/07/19,23:33:45.39,3.47,35.652,-117.49183,8.7
2019/07/20,02:36:15.54,2.8,35.90767,-117.72,5
2019/07/20,02:38:43.35,3.67,35.88183,-117.686,4.2
2019/07/20,02:43:17.19,2.65,35.78333,-117.624,5.8
2019/07/20,06:22:59.27,2.61,37.565,-118.87333,7.9
2019/07/20,08:03:12.69,2.86,35.689,-117.5265,7
2019/07/20,10:48:19.77,2.51,35.67167,-117.484,1.1
2019/07/20,13:43:46.18,2.66,35.67817,-117.46667,8.9
2019/07/20,15:35:35.60,2.85,36.07967,-117.82283,3
2019/07/20,17:54:18.20,3.38,35.95067,-117.70433,3
2019/07/20,18:14:55.96,3.14,33.31133,-116.25517,11.7
2019/07/20,18:18:06.62,2.51,35.8895,-117.73233,2.4
2019/07/20,18:49:58.49,3.67,35.87367,-117.70967,8
2019/07/20,20:54:41.00,2.64,35.88367,-117.73167,0
2019/07/20,21:12:16.53,2.99,35.60117,-117.405,6.4
2019/07/20,21:44:40.87,3.31,35.76783,-117.58883,5
2019/07/20,22:26:51.44,2.66,35.68433,-117.54983,7.9
2019/07/21,00:08:37.97,2.5,35.6765,-117.54383,7.9
2019/07/21,00:52:53.55,2.52,35.96467,-117.668,1.1
2019/07/21,01:18:33.75,3.45,32.317,-115.33917,30
2019/07/21,02:23:33.69,3.36,35.91283,-117.7345,2.7
2019/07/21,02:24:04.96,2.67,35.86233,-117.68633,8.3
2019/07/21,02:41:17.31,3.18,35.6725,-117.4665,8.8
2019/07/21,05:30:38.60,3.35,35.6455,-117.5035,4.9
2019/07/21,06:43:47.98,2.56,35.6415,-117.44983,2.7
2019/07/21,07:36:57.74,3.03,35.77883,-117.61767,8.4
2019/07/21,10:33:47.68,2.85,35.677,-117.509,4.8
2019/07/21,10:41:37.85,3.21,35.60783,-117.47567,8.5
2019/07/21,11:56:11.49,3.14,35.65617,-117.51333,10
2019/07/21,14:53:23.86,2.59,35.81383,-117.63867,6.2
2019/07/21,15:50:55.78,2.56,35.6085,-117.35217,1.4
2019/07/21,16:33:36.17,2.55,35.34267,-117.91967,7.1
2019/07/21,17:09:22.38,3.01,35.6985,-117.54317,10.1
2019/07/22,00:19:35.48,2.57,35.74067,-117.521,2.7
2019/07/22,00:39:47.67,2.94,35.87383,-117.71333,2.6
2019/07/22,09:45:10.02,3.13,35.95717,-117.71367,3.1
2019/07/22,10:13:44.75,2.77,35.81017,-117.63933,3.3
2019/07/22,13:29:20.90,2.84,36.08083,-117.84733,2.2
2019/07/22,16:26:56.08,4.2,33.99583,-116.0445,7.9
2019/07/22,16:31:06.88,2.75,35.5335,-117.35833,9.1
2019/07/22,18:31:20.98,2.95,35.85183,-117.666,3.6
2019/07/22,19:18:39.29,2.66,33.996,-116.0445,7.9
2019/07/22,20:12:27.51,2.99,35.643,-117.445,2.9
2019/07/23,01:36:18.42,3.88,35.743,-117.55967,3
2019/07/23,07:45:02.54,4.15,35.62617,-117.42817,5.2
2019/07/23,10:56:19.69,2.69,35.779,-117.60667,5.8
2019/07/23,12:03:42.78,2.82,35.38133,-117.24267,2.5
2019/07/23,12:08:22.33,2.54,35.70233,-117.535,8.5
2019/07/23,13:01:00.21,2.71,35.66533,-117.49583,0.4
2019/07/23,15:04:08.48,2.51,36.15867,-117.87883,1.6
2019/07/23,17:27:18.65,2.54,35.7975,-117.62867,8.3
2019/07/23,22:31:50.62,2.52,36.182,-117.88483,-0.3
2019/07/23,23:45:48.19,3.65,35.88933,-117.71417,8.2
2019/07/24,04:24:17.55,2.58,33.29333,-116.2555,8.4
2019/07/24,06:39:25.81,2.55,35.64233,-117.4505,2.5
2019/07/24,08:16:35.79,3.03,34.99083,-116.461,1.8
2019/07/24,08:29:22.31,2.69,35.91667,-117.71667,2.8
2019/07/24,09:06:04.34,2.73,35.8245,-117.668,1.2
2019/07/24,09:37:56.84,2.75,35.66283,-117.45567,10.6
2019/07/24,11:44:04.44,2.51,35.597,-117.4315,6.2
2019/07/24,13:53:03.59,2.51,35.62833,-117.43317,5.3
2019/07/24,14:35:18.62,3.75,35.607,-117.604,4
2019/07/24,14:38:41.16,2.76,35.94417,-117.662,1.6
2019/07/24,20:25:23.53,2.84,35.66367,-117.52167,9.5
2019/07/24,20:45:14.22,2.65,35.77167,-117.57817,1.1
2019/07/24,21:44:43.54,2.61,35.519,-117.4085,8.1
2019/07/24,22:24:18.25,3.47,36.1945,-117.8875,1.4
2019/07/24,23:19:47.32,2.52,35.64283,-117.584,7.9
2019/07/25,06:03:59.08,3.25,35.9645,-117.68933,4.5
2019/07/25,08:19:38.27,2.65,35.96617,-117.6905,4.4
2019/07/25,10:43:57.80,2.7,35.68017,-117.535,6.3
2019/07/25,17:19:23.89,2.63,35.71267,-117.5535,7.2
2019/07/25,19:29:09.43,2.52,35.65317,-117.49483,2.2
2019/07/25,21:54:42.36,2.92,35.95967,-117.70083,5.4
2019/07/25,22:40:16.74,2.64,35.59567,-117.42217,0.7
2019/07/26,00:42:47.78,4.74,35.92617,-117.7075,3.8
2019/07/26,00:44:24.85,2.75,35.9255,-117.70667,3.7
2019/07/26,00:45:34.04,3.53,35.935,-117.69567,2.7
2019/07/26,00:45:55.00,2.95,35.94033,-117.69534,2.6
2019/07/26,00:47:08.68,2.57,35.93783,-117.69867,2.6
2019/07/26,00:51:36.83,2.62,35.93283,-117.69917,2.2
2019/07/26,00:57:40.13,3.23,35.9205,-117.70867,2.1
2019/07/26,01:18:03.34,2.67,35.54917,-117.38,4.8
2019/07/26,01:20:16.54,2.87,35.64867,-117.4415,10.6
2019/07/26,01:42:09.18,3.06,35.64583,-117.453,10
2019/07/26,02:08:05.40,2.73,35.91467,-117.71517,2.1
2019/07/26,05:03:59.07,3.17,35.92117,-117.705,1.9
2019/07/26,08:28:55.98,3.22,35.936,-117.69983,2.8
2019/07/26,10:51:11.29,2.67,35.56383,-117.39917,4.1
2019/07/26,11:32:03.79,2.85,36.0815,-117.84417,1.6
2019/07/26,12:13:19.97,2.95,35.604,-117.601,2.5
2019/07/26,14:57:55.64,2.72,36.12133,-117.8645,1.3
2019/07/26,15:38:15.75,3.02,35.80817,-117.63233,8.2
2019/07/26,21:11:48.59,2.6,35.6365,-117.50183,10.1
2019/07/27,00:45:13.90,2.85,32.77283,-116.0495,10.4
2019/07/27,01:35:37.54,3.56,35.53383,-117.367,8.9
2019/07/27,05:49:48.23,2.59,36.09,-117.85517,0
2019/07/27,10:30:54.39,3.91,35.63717,-117.47417,1.6
2019/07/27,13:08:16.93,2.53,36.10717,-117.91,3.2
2019/07/27,14:14:59.47,2.93,35.9425,-117.69767,3.9
2019/07/27,19:15:18.89,2.65,35.67383,-117.524,8.2
2019/07/27,21:41:40.71,3.34,36.213,-118.0785,2.6
2019/07/27,22:22:23.61,2.63,36.117,-117.86583,1.1
2019/07/27,23:40:13.29,2.54,35.69283,-117.532,7.5
2019/07/28,03:37:30.80,2.71,36.101,-117.90833,2.9
2019/07/28,07:54:06.43,2.63,35.33583,-117.91683,7.5
2019/07/28,08:23:00.08,2.99,35.68383,-117.525,9
2019/07/28,15:02:20.27,3.47,35.99733,-117.40883,-0.4
2019/07/28,15:51:10.99,2.52,36.10217,-117.91083,3.5
2019/07/28,21:18:27.40,2.57,35.75583,-117.5725,2.6
2019/07/28,22:25:04.20,2.74,35.67167,-117.5285,7.2
2019/07/29,02:09:58.38,2.88,35.76517,-117.58083,6.8
2019/07/29,02:40:04.44,2.78,35.86667,-117.69467,7.4
2019/07/29,04:46:42.73,2.71,35.87433,-117.72217,8.2
2019/07/29,05:01:40.92,2.62,35.93417,-117.7015,2.5
2019/07/29,05:56:13.82,2.58,35.61917,-117.431,10
2019/07/29,06:46:51.21,2.56,35.90517,-117.749,6.9
2019/07/29,07:02:58.30,2.94,35.736,-117.5805,9.6
2019/07/29,14:22:15.93,2.5,35.659,-117.50933,10.1
2019/07/29,15:40:20.63,2.82,35.99683,-117.4125,0.8
2019/07/29,16:51:57.22,2.96,35.68433,-117.54533,3.3
2019/07/29,17:55:29.67,2.69,35.94533,-117.66233,2.5
2019/07/29,19:33:43.59,2.78,35.64533,-117.503,3.4
2019/07/29,21:22:57.00,2.76,35.9545,-117.341,3.3
2019/07/29,21:39:58.18,2.58,35.70233,-117.53383,8.3
2019/07/29,23:09:33.35,2.97,35.838,-117.74084,1.2
2019/07/29,23:19:14.19,3.53,35.82517,-117.636,6.2
2019/07/30,03:10:46.88,3.13,35.927,-117.69317,4.1
2019/07/30,04:06:48.61,2.56,35.952,-117.3455,2.9
2019/07/30,07:47:09.12,2.58,36.0755,-117.85417,2.2
2019/07/30,07:51:20.81,2.63,35.93783,-117.66433,1.9
2019/07/30,10:30:55.53,2.59,36.01817,-117.36267,2.6
2019/07/30,11:38:05.92,2.71,35.63717,-117.5005,10.3
2019/07/30,16:30:56.37,3.63,35.6665,-117.50583,10.3
2019/07/31,02:53:50.21,2.58,35.32417,-118.57283,7.8
2019/07/31,12:37:57.89,2.64,35.73467,-117.5385,1
2019/07/31,13:03:35.24,2.82,35.66567,-117.539,9.5
2019/07/31,17:06:28.43,2.59,35.70583,-117.53017,10.2
2019/07/31,21:52:58.20,2.74,36.15633,-117.88217,1.2
2019/07/31,22:59:46.96,3.1,36.31783,-118.3455,-1.5
2019/07/31,23:30:22.76,2.79,35.6595,-117.534,9.7
